seed,regime,i,j,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation,mean_cooperation,mean_payoff
4,fixed,5,17,"Memory-1(0.009328399781600601, 0.03957938308075013, 0.045636633884271416, 0.12075832830263036, 0.6292029272753413)",3000400028230,2.1875,1.5,0.275,0.4125,0.1875,0.34375,1.84375
4,fixed,5,17,"Memory-1(0.009328399781600601, 0.03957938308075013, 0.045636633884271416, 0.12075832830263036, 0.6292029272753413)",3000400028232,1.8375,1.775,0.3125,0.325,0.15,0.31875,1.80625
4,fixed,5,17,"Memory-1(0.009328399781600601, 0.03957938308075013, 0.045636633884271416, 0.12075832830263036, 0.6292029272753413)",3000400028234,1.825,1.825,0.325,0.325,0.15,0.325,1.825
4,fixed,5,17,"Memory-1(0.009328399781600601, 0.03957938308075013, 0.045636633884271416, 0.12075832830263036, 0.6292029272753413)",3000400028236,1.8625,1.7375,0.2875,0.3125,0.1,0.3,1.8
4,fixed,5,17,"Memory-1(0.009328399781600601, 0.03957938308075013, 0.045636633884271416, 0.12075832830263036, 0.6292029272753413)",3000400028238,2.1125,1.4875,0.2375,0.3625,0.1,0.3,1.7999999999999998
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031600,1.775,1.8375,0.3375,0.325,0.1875,0.33125000000000004,1.80625
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031602,1.75,1.8125,0.3125,0.3,0.1375,0.30625,1.78125
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031604,1.925,1.8,0.325,0.35,0.15,0.3375,1.8625
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031606,2.125,1.5625,0.275,0.3875,0.15,0.33125000000000004,1.84375
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031608,2.05,1.55,0.2625,0.3625,0.1375,0.3125,1.7999999999999998
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031610,1.6875,1.75,0.275,0.2625,0.0875,0.26875000000000004,1.71875
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031612,1.7,1.7625,0.3125,0.3,0.1875,0.30625,1.73125
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031614,1.8875,1.7,0.2875,0.325,0.125,0.30625,1.79375
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031616,1.725,1.9125,0.3125,0.275,0.0625,0.29375,1.81875
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031618,1.775,1.775,0.3,0.3,0.125,0.3,1.775
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031620,1.95,1.7,0.3,0.35,0.15,0.32499999999999996,1.825
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031622,1.8625,1.8,0.3125,0.325,0.125,0.31875,1.83125
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031624,1.875,1.6875,0.2875,0.325,0.1375,0.30625,1.78125
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031626,2.0,1.5625,0.25,0.3375,0.1,0.29375,1.78125
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031628,1.75,1.8125,0.3125,0.3,0.1375,0.30625,1.78125
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031630,1.7125,1.7125,0.2875,0.2875,0.15,0.2875,1.7125
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031632,1.9125,1.725,0.3,0.3375,0.1375,0.31875,1.81875
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031634,1.7375,1.8,0.3125,0.3,0.15,0.30625,1.76875
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031636,1.8375,1.775,0.3125,0.325,0.15,0.31875,1.80625
4,fixed,5,18,"Memory-1(0.0, 0.04353934852636287, 0.10454181052834749, 0.03748523691233934, 0.5183712532852829)",3000400031638,1.7125,1.9,0.35,0.3125,0.1875,0.33125,1.80625
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035200,1.7125,1.8375,0.3125,0.2875,0.125,0.3,1.775
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035202,1.7625,1.825,0.2875,0.275,0.05,0.28125,1.79375
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035204,1.8125,1.6875,0.2625,0.2875,0.075,0.275,1.75
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035206,1.85,1.7875,0.3125,0.325,0.1375,0.31875,1.81875
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035208,1.7125,1.9,0.3125,0.275,0.075,0.29375,1.80625
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035210,1.7,1.825,0.3125,0.2875,0.1375,0.3,1.7625
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035212,1.9125,1.6625,0.2625,0.3125,0.075,0.2875,1.7875
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035214,1.775,1.7125,0.275,0.2875,0.1,0.28125,1.74375
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035216,1.725,1.975,0.375,0.325,0.2,0.35,1.85
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035218,1.9125,1.725,0.2875,0.325,0.1,0.30625,1.81875
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035220,1.7,1.95,0.3375,0.2875,0.1125,0.3125,1.825
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035222,1.85,1.7875,0.3,0.3125,0.1,0.30625,1.81875
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035224,1.525,1.8375,0.275,0.2125,0.05,0.24375000000000002,1.68125
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035226,1.8625,1.6125,0.25,0.3,0.0875,0.275,1.7375
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035228,2.0625,1.5625,0.275,0.375,0.1625,0.325,1.8125
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035230,1.8375,1.775,0.3,0.3125,0.1125,0.30625,1.80625
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035232,2.15,1.525,0.2625,0.3875,0.1375,0.325,1.8375
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035234,1.8625,1.8,0.325,0.3375,0.1625,0.33125000000000004,1.83125
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035236,2.15,1.7125,0.3,0.3875,0.1,0.34375,1.93125
4,fixed,5,19,"Memory-1(0.0, 0.07629978535061559, 0.16244066057417003, 0.1806086850857238, 0.4495301148797407)",3000400035238,1.9,1.7125,0.2875,0.325,0.1125,0.30625,1.80625
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005400,1.6375,1.8875,0.3125,0.2625,0.1,0.2875,1.7625
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005402,1.7375,1.9875,0.3625,0.3125,0.15,0.3375,1.8625
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005404,1.525,2.025,0.3625,0.2625,0.1625,0.3125,1.775
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005406,1.45,2.075,0.3625,0.2375,0.1375,0.3,1.7625000000000002
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005408,1.675,1.925,0.3375,0.2875,0.1375,0.3125,1.8
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005410,1.5375,2.0375,0.35,0.25,0.1125,0.3,1.7875
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005412,1.6875,2.0,0.3625,0.3,0.15,0.33125,1.84375
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005414,1.7,2.0125,0.3625,0.3,0.1375,0.33125,1.8562500000000002
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005416,1.675,2.05,0.375,0.3,0.15,0.3375,1.8624999999999998
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005418,1.8125,1.6875,0.275,0.3,0.1125,0.2875,1.75
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005420,1.6625,2.0375,0.35,0.275,0.0875,0.3125,1.85
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005422,1.85,1.6625,0.2625,0.3,0.0875,0.28125,1.75625
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005424,1.6,2.2875,0.4375,0.3,0.1625,0.36875,1.94375
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005426,1.45,2.075,0.35,0.225,0.1,0.2875,1.7625000000000002
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005428,1.7875,1.725,0.275,0.2875,0.0875,0.28125,1.75625
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005430,1.375,2.1875,0.375,0.2125,0.1,0.29375,1.78125
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005432,1.7125,1.9625,0.35,0.3,0.1375,0.32499999999999996,1.8375
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005434,1.225,2.475,0.45,0.2,0.125,0.325,1.85
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005436,2.0,1.6875,0.3125,0.375,0.1875,0.34375,1.84375
4,fixed,6,7,"Memory-1(0.09362368380573582, 0.12116202419734055, 0.0, 0.059745179968126595, 0.49056006598262375)",3000400005438,1.725,1.9125,0.3375,0.3,0.1375,0.31875,1.81875
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006800,1.8125,1.625,0.2375,0.275,0.05,0.25625,1.71875
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006802,1.3375,2.0875,0.35,0.2,0.1125,0.275,1.7125
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006804,1.625,2.0625,0.3625,0.275,0.1125,0.31875,1.84375
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006806,1.425,2.3,0.4125,0.2375,0.1125,0.32499999999999996,1.8624999999999998
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006808,1.725,1.85,0.3125,0.2875,0.1125,0.3,1.7875
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006810,1.325,2.2,0.3625,0.1875,0.0625,0.275,1.7625000000000002
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006812,1.6125,2.175,0.3875,0.275,0.1,0.33125000000000004,1.8937499999999998
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006814,1.7125,1.775,0.3,0.2875,0.1375,0.29374999999999996,1.74375
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006816,1.65,1.9,0.325,0.275,0.125,0.30000000000000004,1.775
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006818,1.4125,2.225,0.3875,0.225,0.1,0.30625,1.81875
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006820,1.6125,1.9875,0.3625,0.2875,0.175,0.32499999999999996,1.8
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006822,1.3625,2.175,0.375,0.2125,0.1125,0.29375,1.7687499999999998
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006824,1.7125,1.9625,0.35,0.3,0.1375,0.32499999999999996,1.8375
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006826,1.7125,1.7125,0.2625,0.2625,0.075,0.2625,1.7125
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006828,1.875,1.6875,0.275,0.3125,0.1,0.29375,1.78125
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006830,1.5,1.8125,0.275,0.2125,0.075,0.24375000000000002,1.65625
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006832,1.7875,1.725,0.2625,0.275,0.05,0.26875000000000004,1.75625
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006834,1.55,1.8625,0.2875,0.225,0.0625,0.25625,1.70625
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006836,1.55,1.925,0.3125,0.2375,0.0875,0.275,1.7375
4,fixed,6,8,"Memory-1(0.006027211342702595, 0.12402291966529713, 0.05028578757729484, 0.028789508397125043, 0.3868007571186846)",3000400006838,1.175,2.3,0.3875,0.1625,0.0875,0.275,1.7374999999999998
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008400,1.9625,1.65,0.2875,0.35,0.15,0.31875,1.80625
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008402,1.65,2.15,0.4,0.3,0.15,0.35,1.9
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008404,1.525,2.15,0.375,0.25,0.1,0.3125,1.8375
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008406,1.8125,1.75,0.3,0.3125,0.1375,0.30625,1.78125
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008408,1.7625,1.825,0.3375,0.325,0.2,0.33125000000000004,1.79375
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008410,1.6625,1.9125,0.3125,0.2625,0.075,0.2875,1.7875
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008412,1.4,2.4,0.45,0.25,0.15,0.35,1.9
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008414,2.05,1.6125,0.275,0.3625,0.125,0.31875,1.8312499999999998
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008416,1.525,2.0875,0.3625,0.25,0.1125,0.30625,1.80625
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008418,1.55,2.05,0.375,0.275,0.175,0.325,1.7999999999999998
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008420,1.6625,2.1,0.4125,0.325,0.225,0.36875,1.88125
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008422,1.825,1.7,0.2875,0.3125,0.1375,0.3,1.7625
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008424,1.8375,1.8375,0.3375,0.3375,0.175,0.3375,1.8375
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008426,1.7125,2.025,0.375,0.3125,0.1625,0.34375,1.86875
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008428,1.5875,2.15,0.4,0.2875,0.1625,0.34375,1.86875
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008430,1.775,1.9,0.325,0.3,0.1,0.3125,1.8375
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008432,1.7,1.7625,0.275,0.2625,0.075,0.26875000000000004,1.73125
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008434,2.0125,1.7,0.3,0.3625,0.1375,0.33125,1.8562500000000002
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008436,1.875,1.8125,0.3375,0.35,0.1875,0.34375,1.84375
4,fixed,6,9,"Memory-1(0.0, 0.04706211912641068, 0.07267394631774973, 0.07417061310508183, 0.5017593830590583)",3000400008438,1.5625,2.0625,0.3625,0.2625,0.125,0.3125,1.8125
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010200,1.5875,2.15,0.4125,0.3,0.2,0.35624999999999996,1.86875
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010202,1.7875,1.725,0.2875,0.3,0.125,0.29374999999999996,1.75625
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010204,2.025,1.525,0.2625,0.3625,0.1625,0.3125,1.775
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010206,1.5875,2.025,0.3625,0.275,0.15,0.31875,1.80625
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010208,1.8625,1.8,0.3,0.3125,0.0875,0.30625,1.83125
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010210,1.8875,1.7625,0.3125,0.3375,0.15,0.325,1.825
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010212,1.8125,1.8125,0.3375,0.3375,0.2,0.3375,1.8125
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010214,1.875,1.8125,0.325,0.3375,0.15,0.33125000000000004,1.84375
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010216,1.9,1.7125,0.3125,0.35,0.1875,0.33125,1.80625
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010218,1.9375,1.625,0.2875,0.35,0.175,0.31875,1.78125
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010220,1.7625,1.8875,0.325,0.3,0.1125,0.3125,1.825
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010222,1.7125,1.8375,0.3125,0.2875,0.125,0.3,1.775
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010224,1.675,2.05,0.3875,0.3125,0.1875,0.35,1.8624999999999998
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010226,1.85,1.7875,0.3375,0.35,0.2125,0.34375,1.81875
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010228,1.725,2.0375,0.4,0.3375,0.225,0.36875,1.88125
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010230,1.625,2.0625,0.375,0.2875,0.15,0.33125,1.84375
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010232,1.6,2.0375,0.35,0.2625,0.1,0.30625,1.81875
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010234,2.0125,1.7625,0.3375,0.3875,0.2,0.36250000000000004,1.8875000000000002
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010236,1.625,2.0,0.3625,0.2875,0.1625,0.32499999999999996,1.8125
4,fixed,6,10,"Memory-1(0.06151957357561631, 0.004239445879955009, 0.10661656547686452, 0.0, 0.5724236113175994)",3000400010238,1.8,1.9875,0.375,0.3375,0.175,0.35625,1.89375
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012200,1.85,1.725,0.3125,0.3375,0.1875,0.325,1.7875
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012202,1.6625,2.0375,0.35,0.275,0.0875,0.3125,1.85
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012204,1.725,2.0375,0.375,0.3125,0.15,0.34375,1.88125
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012206,1.775,1.775,0.3,0.3,0.125,0.3,1.775
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012208,1.7875,1.85,0.3125,0.3,0.1,0.30625,1.81875
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012210,1.525,2.15,0.375,0.25,0.1,0.3125,1.8375
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012212,1.8,1.925,0.35,0.325,0.15,0.3375,1.8625
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012214,1.825,1.825,0.35,0.35,0.225,0.35,1.825
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012216,1.9125,1.725,0.2875,0.325,0.1,0.30625,1.81875
4,fixed,6,11,"Memory-1(0.12200552341644381, 0.0001872404926428553, 0.14332392636801689, 0.06352910968899969, 0.49686651861613673)",3000400012218,1.675,2.1125,0.4125,0.325,0.2125,0.36875,1.8937499999999998
