seed,regime,evaluation_set,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation
2,fixed,common_field,Tester,3000210001004,2.0,1.8125,0.3125,0.35,0.0875
2,fixed,common_field,Tester,3000210001006,1.75,1.875,0.3125,0.2875,0.0875
2,fixed,common_field,Tester,3000210001008,1.9125,1.85,0.3125,0.325,0.075
2,fixed,common_field,Tester,3000210001010,2.0125,1.8875,0.3375,0.3625,0.1
2,fixed,common_field,Tester,3000210001012,0.775,2.9,0.5,0.075,0.025
2,fixed,common_field,Tester,3000210001014,2.25,1.9375,0.375,0.4375,0.125
2,fixed,common_field,Tester,3000210001016,2.1,1.85,0.325,0.375,0.075
2,fixed,common_field,Tester,3000210001018,1.9375,1.875,0.325,0.3375,0.0875
2,fixed,common_field,Tester,3000210001020,1.8625,1.8625,0.3,0.3,0.0375
2,fixed,common_field,Tester,3000210001022,1.9125,1.85,0.3125,0.325,0.075
2,fixed,common_field,Tester,3000210001024,2.05,1.8,0.3,0.35,0.05
2,fixed,common_field,Tester,3000210001026,2.0625,2.0625,0.3875,0.3875,0.1
2,fixed,common_field,Tester,3000210001028,1.8125,1.75,0.275,0.2875,0.0625
2,fixed,common_field,Tester,3000210001030,2.0375,1.9125,0.35,0.375,0.1125
2,fixed,common_field,Tester,3000210001032,0.9375,2.625,0.45,0.1125,0.0625
2,fixed,common_field,Tester,3000210001034,2.0125,1.7625,0.2875,0.3375,0.05
2,fixed,common_field,Tester,3000210001036,2.075,1.8875,0.325,0.3625,0.05
2,fixed,common_field,Tester,3000210001038,2.075,1.8875,0.35,0.3875,0.125
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001200,2.725,1.475,0.325,0.575,0.25
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001202,3.0625,1.25,0.3,0.6625,0.2875
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001204,2.8375,1.4,0.3125,0.6,0.25
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001206,2.8875,1.2,0.25,0.5875,0.2125
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001208,2.9625,1.3375,0.3125,0.6375,0.275
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001210,2.9375,1.125,0.2375,0.6,0.225
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001212,2.925,1.3,0.3,0.625,0.275
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001214,2.95,1.2625,0.2875,0.625,0.2625
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001216,2.8375,1.3375,0.3,0.6,0.2625
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001218,3.0,1.0625,0.225,0.6125,0.225
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001220,2.8625,1.2375,0.2625,0.5875,0.225
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001222,2.6875,1.5625,0.35,0.575,0.2625
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001224,2.8875,1.2625,0.2875,0.6125,0.275
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001226,2.95,1.2625,0.2875,0.625,0.2625
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001228,3.0625,1.125,0.25,0.6375,0.2375
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001230,2.95,1.2625,0.2875,0.625,0.2625
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001232,2.875,1.1875,0.25,0.5875,0.225
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001234,2.9125,1.225,0.2625,0.6,0.225
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001236,2.9375,1.1875,0.25,0.6,0.2125
2,fixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001238,2.8375,1.2125,0.25,0.575,0.2125
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000000,1.4625,2.15,0.4,0.2625,0.1875
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000002,1.8875,1.825,0.35,0.3625,0.2125
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000004,2.05,1.675,0.325,0.4,0.225
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000006,2.05,1.7375,0.3125,0.375,0.1375
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000008,1.675,2.05,0.375,0.3,0.15
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000010,1.8875,1.95,0.375,0.3625,0.1875
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000012,2.0875,1.7125,0.325,0.4,0.1875
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000014,1.6625,2.0375,0.3875,0.3125,0.2
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000016,2.55,1.4875,0.3,0.5125,0.2
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000018,1.9625,1.8375,0.3375,0.3625,0.15
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000020,2.0125,1.7625,0.3375,0.3875,0.2
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000022,1.9125,1.9125,0.3875,0.3875,0.25
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000024,2.4125,1.5375,0.3125,0.4875,0.225
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000026,1.6625,2.0375,0.375,0.3,0.1625
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000028,1.875,2.0,0.4125,0.3875,0.2625
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000030,1.7875,1.975,0.3875,0.35,0.225
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000032,1.975,1.7875,0.3375,0.375,0.1875
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000034,1.75,2.0625,0.375,0.3125,0.125
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000036,2.175,1.7375,0.3625,0.45,0.2625
2,fixed,self,"Memory-1(0.5526121740897857, 0.048342023235179034, 0.21430302610985724, 0.0, 0.645636291791432)",3000220000038,2.125,1.6875,0.3125,0.4,0.1625
2,fixed,ALLC,Memory-1(ALLC),3000230000000,4.5,0.4375,0.125,0.9375,0.125
2,fixed,ALLC,Memory-1(ALLC),3000230000002,4.85,0.1625,0.05,0.9875,0.05
2,fixed,ALLC,Memory-1(ALLC),3000230000004,4.6125,0.425,0.125,0.9625,0.1125
2,fixed,ALLC,Memory-1(ALLC),3000230000006,4.675,0.2375,0.0625,0.95,0.0625
2,fixed,ALLC,Memory-1(ALLC),3000230000008,4.5,0.3125,0.075,0.9125,0.075
2,fixed,ALLC,Memory-1(ALLC),3000230000010,4.7625,0.2,0.05,0.9625,0.0375
2,fixed,ALLC,Memory-1(ALLC),3000230000012,4.6625,0.225,0.05,0.9375,0.0375
2,fixed,ALLC,Memory-1(ALLC),3000230000014,4.675,0.3,0.0875,0.9625,0.0875
2,fixed,ALLC,Memory-1(ALLC),3000230000016,4.475,0.475,0.125,0.925,0.1
2,fixed,ALLC,Memory-1(ALLC),3000230000018,4.5,0.375,0.1,0.925,0.1
2,fixed,ALLC,Memory-1(ALLC),3000230000020,4.8375,0.2125,0.0625,0.9875,0.05
2,fixed,ALLC,Memory-1(ALLC),3000230000022,4.65,0.3375,0.1,0.9625,0.1
2,fixed,ALLC,Memory-1(ALLC),3000230000024,4.7,0.2625,0.075,0.9625,0.075
2,fixed,ALLC,Memory-1(ALLC),3000230000026,4.6625,0.2875,0.075,0.95,0.0625
2,fixed,ALLC,Memory-1(ALLC),3000230000028,4.5875,0.4625,0.1375,0.9625,0.125
2,fixed,ALLC,Memory-1(ALLC),3000230000030,4.575,0.325,0.0875,0.9375,0.0875
2,fixed,ALLC,Memory-1(ALLC),3000230000032,4.625,0.3125,0.0875,0.95,0.0875
2,fixed,ALLC,Memory-1(ALLC),3000230000034,4.725,0.225,0.0625,0.9625,0.0625
2,fixed,ALLC,Memory-1(ALLC),3000230000036,4.4875,0.425,0.1125,0.925,0.1
2,fixed,ALLC,Memory-1(ALLC),3000230000038,4.35,0.475,0.125,0.9,0.125
2,mixed,common_field,Tit For Tat,3000210000000,1.35,1.225,0.0875,0.1125,0.0125
2,mixed,common_field,Tit For Tat,3000210000002,1.6625,1.1625,0.0875,0.1875,0.0
2,mixed,common_field,Tit For Tat,3000210000004,1.3875,1.0125,0.0375,0.1125,0.025
2,mixed,common_field,Tit For Tat,3000210000006,1.2125,1.15,0.0625,0.075,0.025
2,mixed,common_field,Tit For Tat,3000210000008,1.4,1.0875,0.05,0.1125,0.0
2,mixed,common_field,Tit For Tat,3000210000010,1.5875,1.2125,0.1,0.175,0.0125
2,mixed,common_field,Tit For Tat,3000210000012,1.525,1.2125,0.1,0.1625,0.025
2,mixed,common_field,Tit For Tat,3000210000014,1.175,1.05,0.025,0.05,0.0
2,mixed,common_field,Tit For Tat,3000210000016,1.55,1.1125,0.075,0.1625,0.025
2,mixed,common_field,Tit For Tat,3000210000018,1.525,1.2125,0.1,0.1625,0.025
2,mixed,common_field,Tit For Tat,3000210000020,1.55,0.9875,0.0375,0.15,0.0125
2,mixed,common_field,Tit For Tat,3000210000022,1.375,1.125,0.0625,0.1125,0.0125
2,mixed,common_field,Tit For Tat,3000210000024,1.5,1.3125,0.125,0.1625,0.025
2,mixed,common_field,Tit For Tat,3000210000026,1.5125,1.2625,0.1125,0.1625,0.025
2,mixed,common_field,Tit For Tat,3000210000028,1.325,1.075,0.05,0.1,0.025
2,mixed,common_field,Tit For Tat,3000210000030,1.4,1.0875,0.05,0.1125,0.0
2,mixed,common_field,Tit For Tat,3000210000032,1.45,1.2,0.0875,0.1375,0.0125
2,mixed,common_field,Tit For Tat,3000210000034,1.375,1.0625,0.05,0.1125,0.025
2,mixed,common_field,Tit For Tat,3000210000036,1.5375,1.1,0.0625,0.15,0.0
2,mixed,common_field,Tit For Tat,3000210000038,1.3125,1.0625,0.0375,0.0875,0.0
2,mixed,common_field,Always Defect,3000210000200,1.1375,1.1375,0.05,0.05,0.0125
2,mixed,common_field,Always Defect,3000210000202,1.25,0.9375,0.0,0.0625,0.0
2,mixed,common_field,Always Defect,3000210000204,1.125,1.1875,0.0625,0.05,0.0125
2,mixed,common_field,Always Defect,3000210000206,1.1875,1.1875,0.0625,0.0625,0.0
2,mixed,common_field,Always Defect,3000210000208,1.1,1.35,0.1,0.05,0.0
2,mixed,common_field,Always Defect,3000210000210,1.05,1.3625,0.1,0.0375,0.0
2,mixed,common_field,Always Defect,3000210000212,1.0125,1.1375,0.0375,0.0125,0.0
2,mixed,common_field,Always Defect,3000210000214,1.2,1.2625,0.0875,0.075,0.0125
2,mixed,common_field,Always Defect,3000210000216,1.1875,1.0,0.0125,0.05,0.0
2,mixed,common_field,Always Defect,3000210000218,1.225,1.225,0.075,0.075,0.0
2,mixed,common_field,Always Defect,3000210000220,1.1875,1.0,0.0125,0.05,0.0
2,mixed,common_field,Always Defect,3000210000222,1.15,1.2125,0.075,0.0625,0.025
2,mixed,common_field,Always Defect,3000210000224,1.2875,1.1,0.05,0.0875,0.0125
2,mixed,common_field,Always Defect,3000210000226,1.0625,1.125,0.0375,0.025,0.0
2,mixed,common_field,Always Defect,3000210000228,1.1625,1.225,0.075,0.0625,0.0125
2,mixed,common_field,Always Defect,3000210000230,1.2875,0.975,0.0125,0.075,0.0
2,mixed,common_field,Always Defect,3000210000232,1.0125,1.1375,0.0375,0.0125,0.0
2,mixed,common_field,Always Defect,3000210000234,1.325,1.1375,0.0625,0.1,0.0125
2,mixed,common_field,Always Defect,3000210000236,1.2375,1.175,0.0625,0.075,0.0
2,mixed,common_field,Always Defect,3000210000238,0.975,1.2875,0.075,0.0125,0.0
2,mixed,common_field,Grudger,3000210000400,1.1625,1.225,0.075,0.0625,0.0125
2,mixed,common_field,Grudger,3000210000402,1.2125,1.2125,0.075,0.075,0.0125
2,mixed,common_field,Grudger,3000210000404,1.275,1.15,0.0625,0.0875,0.0125
2,mixed,common_field,Grudger,3000210000406,1.3125,1.125,0.0625,0.1,0.025
2,mixed,common_field,Grudger,3000210000408,1.375,1.125,0.0625,0.1125,0.0125
2,mixed,common_field,Grudger,3000210000410,1.125,1.3125,0.1,0.0625,0.025
2,mixed,common_field,Grudger,3000210000412,1.2375,1.1125,0.05,0.075,0.0125
2,mixed,common_field,Grudger,3000210000414,1.1125,1.2375,0.075,0.05,0.0125
2,mixed,common_field,Grudger,3000210000416,1.1,1.2875,0.0875,0.05,0.0125
2,mixed,common_field,Grudger,3000210000418,1.3125,1.1875,0.075,0.1,0.0125
2,mixed,common_field,Grudger,3000210000420,1.0375,1.35,0.1,0.0375,0.0125
2,mixed,common_field,Grudger,3000210000422,1.0875,1.2125,0.0625,0.0375,0.0
2,mixed,common_field,Grudger,3000210000424,1.225,0.975,0.0125,0.0625,0.0125
2,mixed,common_field,Grudger,3000210000426,1.0875,1.025,0.0125,0.025,0.0
2,mixed,common_field,Grudger,3000210000428,1.1375,1.1375,0.05,0.05,0.0125
2,mixed,common_field,Grudger,3000210000430,1.2625,1.2,0.075,0.0875,0.0125
2,mixed,common_field,Grudger,3000210000432,1.275,1.15,0.0625,0.0875,0.0125
2,mixed,common_field,Grudger,3000210000434,1.1875,1.125,0.05,0.0625,0.0125
2,mixed,common_field,Grudger,3000210000436,1.2875,0.975,0.0125,0.075,0.0
2,mixed,common_field,Grudger,3000210000438,1.1625,1.225,0.075,0.0625,0.0125
2,mixed,common_field,Joss (0.9),3000210000600,1.1,1.1625,0.05,0.0375,0.0
2,mixed,common_field,Joss (0.9),3000210000602,1.4,1.0875,0.05,0.1125,0.0
2,mixed,common_field,Joss (0.9),3000210000604,1.25,1.0625,0.0375,0.075,0.0125
2,mixed,common_field,Joss (0.9),3000210000606,1.425,1.2375,0.1,0.1375,0.025
2,mixed,common_field,Joss (0.9),3000210000608,1.3375,1.15,0.0625,0.1,0.0
2,mixed,common_field,Joss (0.9),3000210000610,1.45,1.2,0.0875,0.1375,0.0125
2,mixed,common_field,Joss (0.9),3000210000612,1.275,1.15,0.0625,0.0875,0.0125
2,mixed,common_field,Joss (0.9),3000210000614,1.35,1.0375,0.0375,0.1,0.0125
2,mixed,common_field,Joss (0.9),3000210000616,1.1375,1.0125,0.0125,0.0375,0.0
2,mixed,common_field,Joss (0.9),3000210000618,1.4,1.15,0.075,0.125,0.025
2,mixed,common_field,Joss (0.9),3000210000620,1.3625,1.1125,0.0625,0.1125,0.025
2,mixed,common_field,Joss (0.9),3000210000622,1.3125,1.0,0.025,0.0875,0.0125
2,mixed,common_field,Joss (0.9),3000210000624,1.225,0.975,0.0125,0.0625,0.0125
2,mixed,common_field,Joss (0.9),3000210000626,1.3375,1.2125,0.0875,0.1125,0.025
2,mixed,common_field,Joss (0.9),3000210000628,1.3125,1.1875,0.075,0.1,0.0125
2,mixed,common_field,Joss (0.9),3000210000630,1.3125,1.1875,0.075,0.1,0.0125
2,mixed,common_field,Joss (0.9),3000210000632,1.4125,1.1625,0.075,0.125,0.0125
2,mixed,common_field,Joss (0.9),3000210000634,1.2625,1.0125,0.025,0.075,0.0125
2,mixed,common_field,Joss (0.9),3000210000636,1.475,1.2875,0.1125,0.15,0.0125
2,mixed,common_field,Joss (0.9),3000210000638,1.3375,1.15,0.0625,0.1,0.0
2,mixed,common_field,Random (0.5),3000210000800,3.0125,0.575,0.025,0.5125,0.0125
2,mixed,common_field,Random (0.5),3000210000802,2.55,1.05,0.1375,0.4375,0.0625
2,mixed,common_field,Random (0.5),3000210000804,3.025,0.65,0.05,0.525,0.025
2,mixed,common_field,Random (0.5),3000210000806,2.9625,0.5875,0.025,0.5,0.0125
2,mixed,common_field,Random (0.5),3000210000808,2.8875,0.7,0.05,0.4875,0.0125
2,mixed,common_field,Random (0.5),3000210000810,2.925,0.7375,0.0625,0.5,0.0125
2,mixed,common_field,Random (0.5),3000210000812,3.0375,0.6625,0.05,0.525,0.0125
2,mixed,common_field,Random (0.5),3000210000814,2.775,0.7125,0.05,0.4625,0.025
2,mixed,common_field,Random (0.5),3000210000816,3.0,0.75,0.0875,0.5375,0.0625
2,mixed,common_field,Random (0.5),3000210000818,3.1,0.6625,0.0625,0.55,0.0375
2,mixed,common_field,Random (0.5),3000210000820,3.1375,0.5125,0.0125,0.5375,0.0
2,mixed,common_field,Random (0.5),3000210000822,3.0375,0.6625,0.0625,0.5375,0.05
2,mixed,common_field,Random (0.5),3000210000824,3.1375,0.7625,0.0875,0.5625,0.025
2,mixed,common_field,Random (0.5),3000210000826,3.1875,0.5625,0.0375,0.5625,0.025
2,mixed,common_field,Random (0.5),3000210000828,2.7375,0.8,0.075,0.4625,0.0375
2,mixed,common_field,Random (0.5),3000210000830,3.2625,0.575,0.05,0.5875,0.0375
2,mixed,common_field,Random (0.5),3000210000832,2.85,0.7875,0.0875,0.5,0.0625
2,mixed,common_field,Random (0.5),3000210000834,2.6875,0.6875,0.0375,0.4375,0.025
2,mixed,common_field,Random (0.5),3000210000836,3.35,0.5375,0.0375,0.6,0.0125
2,mixed,common_field,Random (0.5),3000210000838,3.0125,0.575,0.025,0.5125,0.0125
2,mixed,common_field,Tester,3000210001000,1.4,0.9625,0.025,0.1125,0.025
2,mixed,common_field,Tester,3000210001002,1.25,1.25,0.0875,0.0875,0.0125
2,mixed,common_field,Tester,3000210001004,1.225,1.0375,0.025,0.0625,0.0
2,mixed,common_field,Tester,3000210001006,1.475,1.1625,0.075,0.1375,0.0
2,mixed,common_field,Tester,3000210001008,1.25,1.0625,0.0375,0.075,0.0125
2,mixed,common_field,Tester,3000210001010,1.375,1.125,0.0625,0.1125,0.0125
2,mixed,common_field,Tester,3000210001012,1.225,1.1625,0.0625,0.075,0.0125
2,mixed,common_field,Tester,3000210001014,1.65,1.15,0.0875,0.1875,0.0125
2,mixed,common_field,Tester,3000210001016,1.55,1.1125,0.075,0.1625,0.025
2,mixed,common_field,Tester,3000210001018,1.3875,1.2,0.0875,0.125,0.025
2,mixed,common_field,Tester,3000210001020,1.2625,1.1375,0.0625,0.0875,0.025
2,mixed,common_field,Tester,3000210001022,1.25,1.125,0.05,0.075,0.0
2,mixed,common_field,Tester,3000210001024,1.4375,1.0625,0.05,0.125,0.0125
2,mixed,common_field,Tester,3000210001026,1.3375,1.15,0.0625,0.1,0.0
2,mixed,common_field,Tester,3000210001028,1.4375,1.125,0.0625,0.125,0.0
2,mixed,common_field,Tester,3000210001030,1.125,1.1875,0.0625,0.05,0.0125
2,mixed,common_field,Tester,3000210001032,1.35,1.1625,0.075,0.1125,0.025
2,mixed,common_field,Tester,3000210001034,1.4125,1.0375,0.0375,0.1125,0.0
2,mixed,common_field,Tester,3000210001036,1.3625,1.05,0.0375,0.1,0.0
2,mixed,common_field,Tester,3000210001038,1.4125,1.1625,0.075,0.125,0.0125
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001200,2.9,0.8375,0.1,0.5125,0.05
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001202,2.8375,0.7125,0.05,0.475,0.0125
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001204,2.8625,0.8625,0.1,0.5,0.0375
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001206,2.9625,0.65,0.0375,0.5,0.0
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001208,2.975,0.725,0.0625,0.5125,0.0125
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001210,3.0375,0.725,0.0875,0.55,0.075
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001212,2.9375,0.875,0.125,0.5375,0.0875
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001214,2.925,0.675,0.05,0.5,0.025
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001216,2.9375,0.75,0.075,0.5125,0.0375
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001218,2.9875,0.6125,0.0375,0.5125,0.025
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001220,2.95,0.6375,0.0375,0.5,0.0125
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001222,2.9625,0.65,0.05,0.5125,0.0375
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001224,3.025,0.65,0.05,0.525,0.025
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001226,3.025,0.525,0.0125,0.5125,0.0125
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001228,2.95,0.6375,0.0375,0.5,0.0125
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001230,2.9125,0.7875,0.0875,0.5125,0.05
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001232,2.95,0.6375,0.0375,0.5,0.0125
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001234,2.975,0.725,0.075,0.525,0.05
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001236,2.9,0.7125,0.05,0.4875,0.0
2,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000210001238,3.0375,0.5375,0.0125,0.5125,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000000,1.1625,1.1,0.0375,0.05,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000002,1.0125,1.1375,0.0375,0.0125,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000004,1.3375,1.275,0.1,0.1125,0.0125
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000006,1.3375,1.0875,0.05,0.1,0.0125
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000008,1.0,1.3125,0.0875,0.025,0.0125
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000010,1.15,1.3375,0.1,0.0625,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000012,1.1375,1.0125,0.0125,0.0375,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000014,1.075,1.2,0.0625,0.0375,0.0125
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000016,1.2125,1.0875,0.0375,0.0625,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000018,1.45,1.1375,0.075,0.1375,0.025
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000020,1.025,1.2125,0.0625,0.025,0.0125
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000022,1.0,1.1875,0.05,0.0125,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000024,1.05,1.175,0.05,0.025,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000026,1.1125,1.1125,0.0375,0.0375,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000028,1.1625,1.0375,0.025,0.05,0.0125
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000030,1.1625,1.225,0.075,0.0625,0.0125
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000032,1.075,1.2625,0.075,0.0375,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000034,1.175,1.05,0.025,0.05,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000036,1.325,1.0125,0.025,0.0875,0.0
2,mixed,self,"Memory-1(0.6470767606120261, 0.15759655977648843, 0.0, 0.0, 0.0)",3000220000038,1.1,1.2875,0.0875,0.05,0.0125
2,mixed,ALLC,Memory-1(ALLC),3000230000000,4.575,0.325,0.0875,0.9375,0.0875
2,mixed,ALLC,Memory-1(ALLC),3000230000002,4.8,0.2375,0.075,0.9875,0.075
2,mixed,ALLC,Memory-1(ALLC),3000230000004,4.6125,0.425,0.125,0.9625,0.1125
2,mixed,ALLC,Memory-1(ALLC),3000230000006,4.675,0.2375,0.0625,0.95,0.0625
2,mixed,ALLC,Memory-1(ALLC),3000230000008,4.6,0.1625,0.025,0.9125,0.025
2,mixed,ALLC,Memory-1(ALLC),3000230000010,4.7875,0.1625,0.0375,0.9625,0.025
2,mixed,ALLC,Memory-1(ALLC),3000230000012,4.7125,0.15,0.025,0.9375,0.0125
2,mixed,ALLC,Memory-1(ALLC),3000230000014,4.725,0.225,0.0625,0.9625,0.0625
2,mixed,ALLC,Memory-1(ALLC),3000230000016,4.525,0.4,0.1,0.925,0.075
2,mixed,ALLC,Memory-1(ALLC),3000230000018,4.55,0.3,0.075,0.925,0.075
2,mixed,ALLC,Memory-1(ALLC),3000230000020,4.8375,0.2125,0.0625,0.9875,0.05
2,mixed,ALLC,Memory-1(ALLC),3000230000022,4.625,0.375,0.1125,0.9625,0.1125
2,mixed,ALLC,Memory-1(ALLC),3000230000024,4.75,0.1875,0.05,0.9625,0.05
2,mixed,ALLC,Memory-1(ALLC),3000230000026,4.7625,0.1375,0.025,0.95,0.0125
2,mixed,ALLC,Memory-1(ALLC),3000230000028,4.5875,0.4625,0.1375,0.9625,0.125
2,mixed,ALLC,Memory-1(ALLC),3000230000030,4.6375,0.2625,0.0625,0.9375,0.05
2,mixed,ALLC,Memory-1(ALLC),3000230000032,4.725,0.1625,0.0375,0.95,0.0375
2,mixed,ALLC,Memory-1(ALLC),3000230000034,4.775,0.15,0.0375,0.9625,0.0375
2,mixed,ALLC,Memory-1(ALLC),3000230000036,4.6,0.225,0.05,0.925,0.05
2,mixed,ALLC,Memory-1(ALLC),3000230000038,4.45,0.325,0.075,0.9,0.075
3,fixed,common_field,Tit For Tat,3000310000000,2.875,2.8125,0.9,0.9125,0.875
